"Title","Phonics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-08-01"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","All","78","%","2098"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","All","81","%","2408"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","All","85","%","1461"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","All","81","%","1717"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","All","84","%","1674"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","All","80","%","9669"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","All","83","%","2183"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","All","81","%","6479"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","All","76","%","1343"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","All","82","%","3490"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","All","82","%","6593"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","All","81","%","8022"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","All","82","%","18308"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","All","81","%","3831"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","All","81","%","2422"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","All","83","%","13509"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","All","82","%","17929"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","All","77","%","9387"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","All","80","%","7574"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","All","76","%","1350"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","All","81","%","15297"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","All","80","%","1981"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","All","80","%","1984"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","All","82","%","13024"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","All","79","%","2873"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","All","83","%","2182"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","All","81","%","5585"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","All","78","%","2786"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","All","82","%","3968"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","All","77","%","2387"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","All","84","%","2450"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","All","78","%","2025"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","All","82","%","2956"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","All","84","%","1491"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","All","82","%","3632"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","All","79","%","1986"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","All","80","%","5722"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","All","82","%","15820"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","All","82","%","3149"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","All","76","%","2934"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","All","81","%","1400"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","All","80","%","4109"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","All","!","%","*"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","All","78","%","5262"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","All","!","%","!"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","All","79","%","1890"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","All","80","%","3121"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","All","81","%","5758"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","All","82","%","7771"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","All","81","%","4129"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","All","84","%","1434"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","All","79","%","1926"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","All","85","%","1643"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","All","80","%","5765"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","All","83","%","2440"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","All","81","%","3026"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","All","81","%","1901"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","All","81","%","3420"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","All","79","%","6930"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","All","81","%","5421"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","All","83","%","1724"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","All","78","%","5551"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","All","78","%","6014"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","All","80","%","6863"
"Percentage of year 1 pupils meeting the expected standard of phonic decoding","All","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","All","83","%","8157"
