"Title","Police workforce"
"Location","England and Wales"
"Time period","2007 to 2016"
"Data source","Home Office"
"Data source link","https://www.gov.uk/government/statistics/police-workforce-england-and-wales-31-march-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-02-28"
"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Gender","Gender_type","Rank","Rank_type","Geography","Geography_type","FTE","Headcount","Population by ethnicity, gender, and PFA (based on 2011 Census)","Rate per 100,000 population by ethnicity, gender, and PFA (Based on FTE except Special Constables)","Proportion of workforce of this ethnicity in this aggregated rank, in this year, and this PFA (excludes unreported)","Proportion of population of this ethnicity in this PFA (based on 2011 Census)"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Kent","Police Force Area","6","6","54,186","11.07","2%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Lancashire","Police Force Area","6","6","108,784","5.52","2%","7%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Leicestershire","Police Force Area","23","23","155,740","14.5","10%","15%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Lincolnshire","Police Force Area","1","1","5,579","17.92","1%","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","London, City of","Police Force Area","6","6","N/A","N/A","15%","9%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Merseyside","Police Force Area","1","1","18,851","5.3","0%","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Metropolitan Police","Police Force Area","331","335","1,386,619","23.88","12%","17%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Norfolk","Police Force Area","0","0","9,809","0","0%","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","North Wales","Police Force Area","2","2","6,336","31.57","1%","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","North Yorkshire","Police Force Area","0","0","9,914","0","0%","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Northamptonshire","Police Force Area","1","1","22,581","4.43","1%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Northumbria","Police Force Area","4","4","37,782","10.59","1%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Nottinghamshire","Police Force Area","4","4","48,248","8.29","1%","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","South Wales","Police Force Area","3","3","35,804","7.4","1%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","South Yorkshire","Police Force Area","6","6","54,660","10.98","2%","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Staffordshire","Police Force Area","4","4","35,148","11.38","2%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Suffolk","Police Force Area","1","1","10,972","9.11","1%","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Surrey","Police Force Area","6","6","54,037","11.1","3%","5%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Sussex","Police Force Area","1","1","40,865","2.45","0%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Thames Valley","Police Force Area","15","15","192,541","7.59","3%","8%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Warwickshire","Police Force Area","2","2","22,747","8.79","2%","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","West Mercia","Police Force Area","3","3","21,715","12.94","1%","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","West Midlands","Police Force Area","54","55","493,551","10.98","8%","18%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","West Yorkshire","Police Force Area","29","31","280,764","10.4","4%","13%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Community Support Officer","Aggregate Officer/Staff","Wiltshire","Police Force Area","2","2","17,379","11.51","1%","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","All - including BTP","Police Force Area","2,199","2,224","3,820,390","57.57","N/A","7%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Avon & Somerset","Police Force Area","7","7","33,005","21.21","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Bedfordshire","Police Force Area","29","30","81,480","35.47","N/A","13%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","British Transport Police","Police Force Area","62","62","N/A","N/A","N/A","N/A"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Cambridgeshire","Police Force Area","9","9","39,535","22.76","N/A","5%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Cheshire","Police Force Area","6","6","12,794","46.9","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Cleveland","Police Force Area","11","11","17,419","63.15","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Cumbria","Police Force Area","2","2","2,913","68.66","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Derbyshire","Police Force Area","28","28","36,871","75.26","N/A","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Devon & Cornwall","Police Force Area","7","7","11,694","59.86","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Dorset","Police Force Area","3","3","10,694","28.05","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Durham","Police Force Area","7","7","5,114","136.88","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Dyfed-Powys","Police Force Area","2","2","4,274","46.79","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Essex","Police Force Area","10","10","38,954","25.67","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Gloucestershire","Police Force Area","5","5","10,522","42.77","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Greater Manchester","Police Force Area","106","106","246,094","43.07","N/A","9%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Gwent","Police Force Area","4","4","10,076","39.7","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Hampshire","Police Force Area","18","19","57,352","31.44","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Hertfordshire","Police Force Area","24","24","64,119","37.43","N/A","6%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Humberside","Police Force Area","3","3","12,191","24.61","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Kent","Police Force Area","31","31","54,186","56.75","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Lancashire","Police Force Area","45","47","108,784","41.8","N/A","7%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Leicestershire","Police Force Area","79","81","155,740","51.03","N/A","15%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Lincolnshire","Police Force Area","2","2","5,579","35.85","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","London, City of","Police Force Area","14","14","N/A","N/A","N/A","9%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Merseyside","Police Force Area","11","11","18,851","58.35","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Metropolitan Police","Police Force Area","1,026","1,035","1,386,619","74","N/A","17%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Norfolk","Police Force Area","2","2","9,809","16.31","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","North Wales","Police Force Area","1","1","6,336","15.78","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","North Yorkshire","Police Force Area","2","2","9,914","20.17","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Northamptonshire","Police Force Area","9","9","22,581","38.22","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Northumbria","Police Force Area","10","10","37,782","26.47","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Nottinghamshire","Police Force Area","28","28","48,248","57.27","N/A","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","South Wales","Police Force Area","11","11","35,804","30.72","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","South Yorkshire","Police Force Area","35","35","54,660","63.68","N/A","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Staffordshire","Police Force Area","10","10","35,148","28.45","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Suffolk","Police Force Area","1","1","10,972","9.11","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Surrey","Police Force Area","20","20","54,037","36.55","N/A","5%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Sussex","Police Force Area","7","7","40,865","16.88","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Thames Valley","Police Force Area","65","65","192,541","33.51","N/A","8%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Warwickshire","Police Force Area","21","21","22,747","90.47","N/A","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","West Mercia","Police Force Area","7","7","21,715","32.24","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","West Midlands","Police Force Area","303","308","493,551","61.42","N/A","18%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","West Yorkshire","Police Force Area","116","118","280,764","41.28","N/A","13%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Constable","Detailed rank data","Wiltshire","Police Force Area","3","3","17,379","17.26","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","All - including BTP","Police Force Area","76","77","3,820,390","2","N/A","7%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Avon & Somerset","Police Force Area","0","0","33,005","0","N/A","2%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Bedfordshire","Police Force Area","0","0","81,480","0","N/A","13%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","British Transport Police","Police Force Area","0","0","N/A","N/A","N/A","N/A"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Cambridgeshire","Police Force Area","0","0","39,535","0","N/A","5%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Cheshire","Police Force Area","0","0","12,794","0","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Cleveland","Police Force Area","0","0","17,419","0","N/A","3%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Cumbria","Police Force Area","0","0","2,913","0","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Derbyshire","Police Force Area","1","1","36,871","2.71","N/A","4%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Devon & Cornwall","Police Force Area","0","0","11,694","0","N/A","1%"
"Rate per population","2013","As at 31/3","Asian","ONS 2001 5+1","All","All","Designated Detention Officer (S.38)","Detailed rank data","Dorset","Police Force Area","0","0","10,694","0","N/A","1%"
