"Title","Mathematics attainments for children aged 5 to 7 (key stage 1)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-03-04"
"Measure","Time","Time_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Slough","E06000039","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","767"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Southampton","E06000045","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","2108"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Surrey","E10000030","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","10647"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Berkshire","E06000037","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","1711"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","West Sussex","E10000032","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","8021"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Windsor and Maidenhead","E06000040","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79","%","1233"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South East","Wokingham","E06000041","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","1519"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bath and North East Somerset","E06000022","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","1714"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bournemouth","E06000028","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","1658"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Bristol, City of","E06000023","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","3630"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Cornwall","E06000052","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","5481"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Devon","E10000008","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","7499"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Dorset","E10000009","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68","%","3897"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Gloucestershire","E10000013","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","5991"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Isles of Scilly","E06000053","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!","%","!"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","North Somerset","E06000024","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","2243"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Plymouth","E06000026","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","2760"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Poole","E06000029","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1390"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Somerset","E10000027","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","5513"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","South Gloucestershire","E06000025","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","2958"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Swindon","E06000030","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","2223"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Torbay","E06000027","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","1341"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","South West","Wiltshire","E06000054","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","4908"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","County Durham","E06000047","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","71"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Darlington","E06000005","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86","%","36"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Gateshead","E08000037","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","52"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Hartlepool","E06000001","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56","%","16"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Middlesbrough","E06000002","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","92"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Newcastle upon Tyne","E08000021","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80","%","146"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","North Tyneside","E08000022","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","63"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Northumberland","E06000057","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","51"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Redcar and Cleveland","E06000003","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","30"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","South Tyneside","E08000023","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","42"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Stockton-on-Tees","E06000004","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","70"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North East","Sunderland","E08000024","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","48"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackburn with Darwen","E06000008","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","72"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Blackpool","E06000009","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","43"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bolton","E08000001","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","180"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Bury","E08000002","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","86"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire East","E06000049","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","148"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cheshire West and Chester","E06000050","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","97"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Cumbria","E10000006","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","91"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Halton","E06000006","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","37"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Knowsley","E08000011","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","37"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Lancashire","E10000017","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","477"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Liverpool","E08000012","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","265"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Manchester","E08000003","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","579"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Oldham","E08000004","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","148"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Rochdale","E08000005","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","146"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Salford","E08000006","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","238"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Sefton","E08000014","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","70"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","St. Helens","E08000013","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","40"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Stockport","E08000007","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","206"
"% of pupils reaching the key stage 1 expected standard in mathematics by ethnicity and gender","2015 - 2016","Academic year","North West","Tameside","E08000008","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74","%","134"
