"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Income","Geography_code","Geography_name","Geography_type","Age","Value","Numerator","Population estimate"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Gypsy, Irish Traveller","ONS 2011 18+1","All Income Bands","E92000001","England","Country","60-69","6.4","27","8.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Arab","ONS 2011 18+1","All Income Bands","E92000001","England","Country","60-69","3.5","61","5.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: English, Scottish, Welsh, Northern Irish, British","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","5.9","14834","10.6"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Irish","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","11.6","204","17"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.9","231","3.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black Caribbean","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","0.9","41","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black African","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","3.3","51","1.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Asian","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.4","16","2.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","2","42","2.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Indian","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","4.9","115","5.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Pakistani","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.4","69","3.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Bangladeshi","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.4","38","2.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","3","117","3.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: Caribbean","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","3.3","245","7.8"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: African","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.3","156","2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Black, African, Caribbean or Black British: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.9","55","2.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Chinese","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","5.7","27","3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","2.3","99","3.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Gypsy, Irish Traveller","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","3.6","15","4.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Other Ethnic group: Arab","ONS 2011 18+1","All Income Bands","E92000001","England","Country","70-79","1.6","27","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: English, Scottish, Welsh, Northern Irish, British","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","4.5","11130","6.9"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Irish","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","6.5","115","10.4"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","White: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.9","113","2.1"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black Caribbean","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.4","19","1.3"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Black African","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.9","14","0.7"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: White & Asian","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.6","7","1.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Mixed: Other","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.6","13","1.2"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Indian","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","2.8","67","2.5"
"Percentage of new social lettings to each group compared to percentage of each group in population in 2016","2016/17","Financial year","Asian/Asian British: Pakistani","ONS 2011 18+1","All Income Bands","E92000001","England","Country","80+","0.7","31","1.6"
