"Title","GCSE results (‘Attainment 8’) for children aged 14 to 16 (key stage 4)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2016-to-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-10-09"
"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Admission Basis","Type of School","SEN","Religious character","Value","Denominator"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","57.4","481"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","48.8","24"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","55","229"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","17"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","53.3","128"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","57.2","101"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","N/A","0"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","46.8","398259"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","47.9","23009"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","50.5","52047"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","45.6","27385"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","63.2","2053"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","44.5","200744"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","45.4","11412"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","48.1","26601"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","42.5","13534"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","61.3","1067"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","49.1","197515"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","50.3","11597"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","52.9","25446"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","48.6","13851"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","65.2","986"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","No religious character","46.9","424481"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","No religious character","44.5","214867"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","No religious character","49.3","209614"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","48.1","28991"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","46.1","14745"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Church of England schools","50.2","14246"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","49","50148"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","46.8","24423"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Roman Catholic schools","51.1","25725"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","48.2","10553"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","46.5","5518"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Other Christian faith schools","50.1","5035"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","58.6","1310"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","56.7","637"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Jewish schools","60.5","673"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","56.6","711"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","55.9","186"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Muslim schools","56.9","525"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Sikh school","54.5","291"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Sikh school","52.6","158"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Sikh school","56.7","133"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","47.1","517756"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","All state-funded mainstream schools","44.8","261249"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","All state-funded schools","All state-funded schools","All state-funded mainstream schools","49.5","256507"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","!","!"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","All pupils","All pupils","All state-funded schools","","All state-funded schools","Hindu school","54.9","96"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Boys","All pupils","All state-funded schools","","All state-funded schools","Hindu school","53.6","57"
"Average Attainment 8 score per pupil","2017","Academic year","All pupils","All pupils","England","Country","E92000001","Girls","All pupils","All state-funded schools","","All state-funded schools","Hindu school","56.8","39"
