"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","84","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","81","%","31"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","86","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","87","%","388"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","82","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","87","%","601"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","84","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","87","%","721"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","86","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","82","%","1146"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","86","%","1005"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","91","%","277"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","88","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","85","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","92","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","90","%","1289"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","83","%","2068"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","84","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","86","%","183"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","88","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","92","%","226"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","97","%","340"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","87","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","81","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","87","%","47"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","78","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","78","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","77","%","22"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","83","%","126"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","82","%","67"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","89","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","75","%","212"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","83","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","83","%","378"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","92","%","39"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","73","%","704"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","73","%","332"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","84","%","197"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","74","%","1530"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","86","%","29"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","88","%","50"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","76","%","1477"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","90","%","73"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","79","%","920"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","82","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","84","%","82"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","91","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","78","%","93"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","81","%","846"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","86","%","28"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","84","%","43"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","!","%","21"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","78","%","315"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","90","%","417"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","74","%","1160"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","!","%","4"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","90","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","78","%","229"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","82","%","1021"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","88","%","419"
"Percentage of pupils reaching the key stage 2 expected standard in mathematics","Asian","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","87","%","762"
