"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography code","Gender","Age","Socio-economic classification","Household income","Value","Value_type","Sample size"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","75+","All","All","6","%","4429"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","Male","16+","All","All","17.4","%","16176"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","Female","16+","All","All","16.7","%","19195"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","17.2","%","11760"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","16.3","%","8300"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","16.1","%","12620"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","17.6","%","1322"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","23.6","%","1200"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","11.3","%","169"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","16.5","%","4618"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","15.8","%","7155"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","16.5","%","5161"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","17.6","%","3778"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","18.2","%","2670"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","19.2","%","5588"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2013/14","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","15.9","%","6401"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.9","%","33350"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.7","%","30212"
"Proportion of adults who were victims of all CSEW crime ","White British","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.5","%","28476"
"Proportion of adults who were victims of all CSEW crime ","White Irish","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.3","%","299"
"Proportion of adults who were victims of all CSEW crime ","Gypsy or Irish Traveller","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","10"
"Proportion of adults who were victims of all CSEW crime ","Any other White background","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.6","%","1427"
"Proportion of adults who were victims of all CSEW crime ","Mixed","ONS 2011  5 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","27.9","%","309"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black Caribbean","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","29.1","%","98"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black African","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","45"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Asian","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","27.9","%","90"
"Proportion of adults who were victims of all CSEW crime ","Any other Mixed/Multiple ethnic background","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","22.8","%","76"
"Proportion of adults who were victims of all CSEW crime ","Asian","ONS 2011  5 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.8","%","1649"
"Proportion of adults who were victims of all CSEW crime ","Indian","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.4","%","679"
"Proportion of adults who were victims of all CSEW crime ","Pakistani","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","21.9","%","388"
"Proportion of adults who were victims of all CSEW crime ","Bangladeshi","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","11.6","%","123"
"Proportion of adults who were victims of all CSEW crime ","Chinese","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","11.4","%","136"
"Proportion of adults who were victims of all CSEW crime ","Any other Asian background","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","13.9","%","323"
"Proportion of adults who were victims of all CSEW crime ","Black","ONS 2011  5 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18","%","902"
"Proportion of adults who were victims of all CSEW crime ","Black African","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.7","%","529"
"Proportion of adults who were victims of all CSEW crime ","Black Caribbean","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.7","%","316"
"Proportion of adults who were victims of all CSEW crime ","Any other Black background","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","27.6","%","57"
"Proportion of adults who were victims of all CSEW crime ","Other ","ONS 2011  5 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.8","%","234"
"Proportion of adults who were victims of all CSEW crime ","Arab","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","10.3","%","83"
"Proportion of adults who were victims of all CSEW crime ","Any other ethnic group","ONS 2011 18 + 1","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.5","%","151"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16-24","All","All","22.1","%","2409"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","25-34","All","All","20.5","%","4785"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","35-44","All","All","18.9","%","5436"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","45-54","All","All","16.8","%","5645"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","55-64","All","All","12.5","%","5336"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","65-74","All","All","9","%","5384"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","75+","All","All","5.9","%","4355"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","Male","16+","All","All","16.7","%","15030"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","Female","16+","All","All","15.3","%","18320"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","16.1","%","11298"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","15.2","%","7690"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","15.5","%","11823"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","18","%","1310"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","18.9","%","1027"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","18","%","202"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","16.8","%","3965"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","13.6","%","6724"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","14.9","%","4972"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","17.5","%","3744"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","16.7","%","2672"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","18.1","%","5580"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2014/15","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","14.8","%","5688"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.2","%","35324"
"Proportion of adults who were victims of all CSEW crime ","White","ONS 2011  5 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.7","%","31967"
"Proportion of adults who were victims of all CSEW crime ","White British","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","14.6","%","29993"
"Proportion of adults who were victims of all CSEW crime ","White Irish","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.3","%","287"
"Proportion of adults who were victims of all CSEW crime ","Gypsy or Irish Traveller","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","15"
"Proportion of adults who were victims of all CSEW crime ","Any other White background","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.4","%","1672"
"Proportion of adults who were victims of all CSEW crime ","Mixed","ONS 2011  5 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","21.4","%","364"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black Caribbean","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","20.5","%","135"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Black African","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","?","%","44"
"Proportion of adults who were victims of all CSEW crime ","Mixed White and Asian","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.1","%","94"
"Proportion of adults who were victims of all CSEW crime ","Any other Mixed/Multiple ethnic background","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","25.9","%","91"
"Proportion of adults who were victims of all CSEW crime ","Asian","ONS 2011  5 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.2","%","1790"
"Proportion of adults who were victims of all CSEW crime ","Indian","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17.7","%","722"
"Proportion of adults who were victims of all CSEW crime ","Pakistani","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","22.5","%","428"
"Proportion of adults who were victims of all CSEW crime ","Bangladeshi","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.2","%","135"
"Proportion of adults who were victims of all CSEW crime ","Chinese","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","16.4","%","173"
"Proportion of adults who were victims of all CSEW crime ","Any other Asian background","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.3","%","332"
"Proportion of adults who were victims of all CSEW crime ","Black","ONS 2011  5 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.6","%","902"
"Proportion of adults who were victims of all CSEW crime ","Black African","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","18.5","%","530"
"Proportion of adults who were victims of all CSEW crime ","Black Caribbean","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","15.8","%","311"
"Proportion of adults who were victims of all CSEW crime ","Any other Black background","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","30.9","%","61"
"Proportion of adults who were victims of all CSEW crime ","Other ","ONS 2011  5 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","17","%","242"
"Proportion of adults who were victims of all CSEW crime ","Arab","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","10","%","87"
"Proportion of adults who were victims of all CSEW crime ","Any other ethnic group","ONS 2011 18 + 1","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","All","21.2","%","155"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16-24","All","All","21.4","%","2514"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","25-34","All","All","19.6","%","5003"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","35-44","All","All","16.8","%","5562"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","45-54","All","All","16.5","%","6131"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","55-64","All","All","12.8","%","5686"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","65-74","All","All","8.8","%","5863"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","75+","All","All","5.5","%","4565"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","Male","16+","All","All","15.6","%","16068"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","Female","16+","All","All","14.9","%","19256"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Managerial and professional occupations","All","15.7","%","12251"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Intermediate occupations","All","14.3","%","8216"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Routine and manual occupations","All","14.6","%","12288"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Never worked and long-term unemployed","All","14.1","%","1236"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Full time students","All","19.8","%","1093"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","Not classified","All","13.2","%","240"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","Less than £10,000","14.4","%","3690"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£10,000 to less than £20,000","13.8","%","6842"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£20,000 to less than £30,000","14.7","%","5284"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£30,000 to less than £40,000","15.5","%","4067"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£40,000 to less than £50,000","16.6","%","2767"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","£50,000 or more","17.3","%","6330"
"Proportion of adults who were victims of all CSEW crime ","All","n/a","2015/16","Year ending March","England and Wales","ONS geography code","K04000001","All","16+","All","No income stated/Not enough information provided ","14","%","6329"
