"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","89","%","141"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","79","%","381"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","84","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","86","%","207"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","90","%","176"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","75","%","285"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","84","%","851"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","83","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","77","%","1129"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","82","%","1952"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","92","%","157"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","88","%","181"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","92","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","80","%","864"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","77","%","979"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","77","%","172"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","85","%","203"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","100","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","80","%","475"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","85","%","138"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","83","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","83","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","79","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","84","%","107"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","!","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","88","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","73","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","73","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","68","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","77","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","84","%","336"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","89","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","75","%","895"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","73","%","692"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","83","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","65","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","72","%","1296"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","76","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","76","%","290"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","79","%","1493"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","85","%","68"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","73","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","81","%","195"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","73","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","87","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","84","%","793"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","70","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","80","%","372"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","72","%","1095"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","81","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","88","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","80","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","79","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","80","%","90"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","80","%","80"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","83","%","270"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","62","%","386"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","69","%","84"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","82","%","299"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","87","%","126"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","69","%","889"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","77","%","681"
"Percentage of pupils reaching the key stage 2 expected standard in writing","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","85","%","240"
