"Title","Reading attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2017-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","81","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","76","%","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","64","%","845"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","68","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","80","%","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","66","%","145"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","71","%","663"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","73","%","1975"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","70","%","203"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","80","%","138"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","90","%","141"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","71","%","1952"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","74","%","457"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","72","%","285"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","68","%","381"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","71","%","2033"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","72","%","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","71","%","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","77","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","73","%","851"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","73","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","77","%","255"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","75","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","62","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","56","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","63","%","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","73","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","57","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","71","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","65","%","336"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","72","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","64","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","80","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","65","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","61","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","50","%","1095"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","64","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","74","%","35"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","50","%","20"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","62","%","34"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","59","%","1296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","57","%","1493"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","73","%","30"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","56","%","296"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","73","%","372"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","62","%","195"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","66","%","793"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","59","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","65","%","37"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","60","%","895"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","81","%","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","63","%","290"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","72","%","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","76","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","67","%","90"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","55","%","692"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","73","%","78"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","73","%","80"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","69","%","126"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","64","%","84"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","75","%","597"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","72","%","393"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","58","%","386"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","75","%","370"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","69","%","299"
"Percentage of pupils reaching the key stage 2 expected standard in reading","Asian","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","78","%","240"
