"Title","Reading attainments for children aged 7 to 11 (key stage 2)"
"Location","England"
"Time period","2015/16"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","12/01/2017 (revised)"
"Measure","Year","Year_type","Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value","Value_type","Denominator"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","West Midlands","Worcestershire","E10000034","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","5,467"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Bedford","E06000055","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","1,280"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Cambridgeshire","E10000003","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","5,608"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Central Bedfordshire","E06000056","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","2,708"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Essex","E10000012","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","13,451"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Hertfordshire","E10000015","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","10,071"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Luton","E06000032","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","908"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Norfolk","E10000020","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","7,770"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Peterborough","E06000031","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","55","%","1,707"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Southend-on-Sea","E06000033","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","1,595"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Suffolk","E10000029","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63","%","6,786"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","East","Thurrock","E06000034","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","1,527"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Camden","E09000007","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","617"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","City of London","E09000001","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100","%","8"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hackney","E09000012","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","779"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hammersmith and Fulham","E09000013","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77","%","495"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Haringey","E09000014","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","1,276"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Islington","E09000019","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","802"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Kensington and Chelsea","E09000020","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83","%","308"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Lambeth","E09000022","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","800"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Lewisham","E09000023","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","1,018"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Newham","E09000025","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","703"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Southwark","E09000028","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","812"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Tower Hamlets","E09000030","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","415"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Wandsworth","E09000032","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","861"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Westminster","E09000033","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","388"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Barking and Dagenham","E09000002","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","1,204"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Barnet","E09000003","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1,902"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Bexley","E09000004","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","1,997"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Brent","E09000005","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68","%","846"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Bromley","E09000006","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78","%","2,466"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Croydon","E09000008","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","1,533"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Ealing","E09000009","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","1,100"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Enfield","E09000010","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60","%","1,979"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Greenwich","E09000011","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","1,220"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Harrow","E09000015","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","690"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Havering","E09000016","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73","%","2,128"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hillingdon","E09000017","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","1,564"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Hounslow","E09000018","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","904"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Kingston upon Thames","E09000021","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1,091"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Merton","E09000024","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72","%","932"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Redbridge","E09000026","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","837"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Richmond upon Thames","E09000027","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82","%","1,477"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Sutton","E09000029","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","1,273"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","London","Waltham Forest","E09000031","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","1,044"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Bracknell Forest","E06000036","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65","%","1,109"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Brighton and Hove","E06000043","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76","%","1,987"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Buckinghamshire","E10000002","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75","%","4,206"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","East Sussex","E10000011","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","4,605"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Hampshire","E10000014","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71","%","12,822"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Isle of Wight","E06000046","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64","%","1,276"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Kent","E10000016","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","14,066"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Medway","E06000035","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","61","%","2,523"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Milton Keynes","E06000042","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69","%","2,101"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Oxfordshire","E10000025","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70","%","5,627"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Portsmouth","E06000044","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62","%","1,669"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Reading","E06000038","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67","%","829"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Slough","E06000039","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","57","%","611"
"% of pupils reaching the expected standard in reading","2015 to 2016","Academic year","South East","Southampton","E06000045","White","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66","%","1,770"
