"Title","Reading, writing and maths attainments for children aged 10 to 11 (key stage 2)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/national-curriculum-assessments-key-stage-2-2016-revised"
"Source","https://www.ethnicity-facts-figures.service.gov.uk"
"Last updated","2018-08-24"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","!","%","!"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","54","%","89"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","51","%","353"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","56","%","208"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","56","%","1620"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","61","%","543"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","71","%","72"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","53","%","521"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","60","%","979"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","67","%","176"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","68","%","326"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","54","%","1129"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","68","%","103"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","63","%","1952"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","68","%","560"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","64","%","203"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","66","%","457"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","69","%","1261"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","64","%","475"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","86","%","141"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","73","%","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","63","%","864"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","64","%","285"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","70","%","138"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","69","%","172"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","67","%","1975"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","71","%","200"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","72","%","255"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","66","%","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","60","%","381"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","80","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","57","%","845"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","57","%","145"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","60","%","327"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","69","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","64","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","67","%","851"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","65","%","663"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","63","%","2032"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","56","%","181"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","49","%","115"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","62","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","61","%","107"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","57","%","336"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","53","%","36"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","44","%","192"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","58","%","45"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","68","%","56"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","70","%","40"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","73","%","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","62","%","26"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","56","%","18"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics","Asian","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","54","%","37"
