"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","85","%","246"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","78","%","392"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","88","%","74"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","100","%","6"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","!","%","58"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","84","%","1733"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","84","%","546"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","80","%","570"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","91","%","198"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","89","%","951"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","89","%","318"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","90","%","277"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","87","%","334"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","!","%","12"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","83","%","76"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","87","%","601"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","85","%","855"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","89","%","721"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","92","%","479"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","90","%","424"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","86","%","1146"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","90","%","143"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","87","%","31"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","90","%","225"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","92","%","1289"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","88","%","168"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","88","%","2011"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","87","%","2012"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","84","%","413"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","87","%","2068"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","88","%","1005"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","87","%","129"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","89","%","167"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","96","%","340"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","89","%","388"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","91","%","273"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","83","%","1072"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","92","%","169"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","90","%","183"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","86","%","210"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","90","%","226"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","86","%","22"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","87","%","52"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","82","%","212"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","90","%","67"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","!","%","10"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","76","%","41"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","89","%","27"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","83","%","113"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","91","%","47"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","83","%","378"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","90","%","126"
"Percentage of pupils reaching the key stage 2 expected standard in grammar, punctuation and spelling","Asian","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","85","%","39"
